"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"1172","ea033fd1c6ea0d56e0e161e5649f7238","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"1173","ea8607c443850135e31df16960a199c6","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"1174","ea8607c443850135e31df16960a199c6","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1175","ea93363e4437d5accf86c9685d7b0fe1","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"1176","ea93363e4437d5accf86c9685d7b0fe1","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1177","eb06b07132faebe65f43cdf6e5a17d3d","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"1178","eb06b07132faebe65f43cdf6e5a17d3d","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"1179","eb06b07132faebe65f43cdf6e5a17d3d","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"1180","eb06b07132faebe65f43cdf6e5a17d3d","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"1181","eb06b07132faebe65f43cdf6e5a17d3d","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"1182","ec650133baefd2eee65d4f48f614a4ab","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"1183","ec650133baefd2eee65d4f48f614a4ab","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1184","ec650133baefd2eee65d4f48f614a4ab","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1185","eccf1bf588f6bd82e6c0ea71b012c4e5","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1186","eccf1bf588f6bd82e6c0ea71b012c4e5","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1187","edc64220d9bfb44052ee59f5434f5337","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1188","edc64220d9bfb44052ee59f5434f5337","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1189","edc64220d9bfb44052ee59f5434f5337","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1190","eec51ade837114f68077cb89b8347056","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1191","eec51ade837114f68077cb89b8347056","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1192","eec51ade837114f68077cb89b8347056","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"1193","f20fdf91215e2f8fec022256fd57a2a5","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1194","f20fdf91215e2f8fec022256fd57a2a5","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1195","f47480455390185cd3764a9328b22d5f","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Salvelinus"
"1196","f47480455390185cd3764a9328b22d5f","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Salvelinus"
"1197","f4e6568daff8143545e6d33674dd6ca1","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"1198","f4e6568daff8143545e6d33674dd6ca1","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"1199","f4e6568daff8143545e6d33674dd6ca1","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Cottus"
"1200","f523d84f4634078c4094e4a740a35c40","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1201","f523d84f4634078c4094e4a740a35c40","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1202","f523d84f4634078c4094e4a740a35c40","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1203","f52acc4779b229696dfbe33980fe2bba","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"1204","f52acc4779b229696dfbe33980fe2bba","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"1205","f52acc4779b229696dfbe33980fe2bba","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Cottus"
"1206","f58131193a716cb2e76cce4ba22b56e6","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"1207","f58131193a716cb2e76cce4ba22b56e6","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1208","f6febfcb66291844158340854b15486a","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1209","f6febfcb66291844158340854b15486a","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1210","f6febfcb66291844158340854b15486a","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1211","f74beb87d2cbc1dfd6fa6f7b34c24561","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"1212","f74beb87d2cbc1dfd6fa6f7b34c24561","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"1213","f74beb87d2cbc1dfd6fa6f7b34c24561","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"1214","f7deea88b385a7b0d20367f590c639ff","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1215","f7deea88b385a7b0d20367f590c639ff","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1216","f7deea88b385a7b0d20367f590c639ff","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1217","f89b5c8905e2a48f11a273af129da6df","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1218","f89b5c8905e2a48f11a273af129da6df","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1219","f89b5c8905e2a48f11a273af129da6df","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1220","f94f30fb611678110e6429dd86f80927","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Gadus"
"1221","f94f30fb611678110e6429dd86f80927","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Gadus"
"1222","f96056405055a54c8834c9580df47a08","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"1223","f96056405055a54c8834c9580df47a08","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1224","f96056405055a54c8834c9580df47a08","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"1225","fc167d714b7246d574645ca0c4acc0e2","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"1226","fc167d714b7246d574645ca0c4acc0e2","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"1227","fc1d92143fd6436d3f0ed8c102e0c976","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Gadus"
"1228","fc1d92143fd6436d3f0ed8c102e0c976","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Gadus"
"1229","fdb4ed76ff5b068104e6fdfedb4faf5a","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"1230","fdb4ed76ff5b068104e6fdfedb4faf5a","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"1231","fdb4ed76ff5b068104e6fdfedb4faf5a","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Cottus"
"1232","fe1388fa62801c2f5a0f4e99b97a2c9b","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"1233","fe1388fa62801c2f5a0f4e99b97a2c9b","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"1234","fe239ac3955a5ea1130838539327f1ea","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"1235","fe239ac3955a5ea1130838539327f1ea","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"1236","fe239ac3955a5ea1130838539327f1ea","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Cottus"
"1237","ff084ed838e238c8d1890d0161376490","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"1238","ff084ed838e238c8d1890d0161376490","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"1239","ff084ed838e238c8d1890d0161376490","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"1240","ff084ed838e238c8d1890d0161376490","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Myoxocephalus"
"1241","ff084ed838e238c8d1890d0161376490","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Myoxocephalus"
"1242","00f3ea471bfdc618416a1532eb6fb33a","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1243","01129416eb80b5d15ee31be0ab33efcb","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1244","011f4f0b6473b711380a4ff8fdc07c01","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1245","0159e718c185a6b4619fd2b748746a32","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1246","0187beddd33d88a52f6907cd1415ccbf","Lota lota","Lota","Lotidae","Gadiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Lota lota"
"1247","021c7e403878b18edb8adee2df13e092","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1248","02392bada163a09bdbd1ccbf66f117e2","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1249","027b97cea62f2141f292d96f6b4ee48d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1250","02a4c50d2333c2d6807bec5a4dcbf51c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1251","031835c99b1a86b88d1855dc30992ba7","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1252","0324308243749e4a651a6821b7fea53d","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"1253","037185fc47e42360b2e87d0912630227","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"species","Coregonus laurettae"
"1254","038ad75367730f74a1b0c307b456e1e5","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1255","0391b7d7dfc225d3b8a93916aa5d9fc3","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1256","043139b6517dce0d975d7f9bd21de43b","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1257","043dff73efd895d92becf37528ad9f42","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1258","045d3fbf045122d2751d8b788f29a2d0","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1259","051f4d1129d48278a67577184e20dba6","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1260","0529e63ee97079a6249d5dddbf467821","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1261","0597e10460a22588708ddf5fd434c503","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1262","05bd9b5534f9f22cf34bcdff39787f7e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1263","060a8397c9dfdec8829587dbacde34e0","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1264","060f3c39ae2ff73642e710e4e9314581","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1265","061e4481561c5537e26e6cb7c43fdfed","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1266","062aaf9019bbcd4ef4052661905d9aa6","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"species","Pholis laeta"
"1267","0631764a0e1367a237389d03724368eb","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1268","065714e35578650295a4bcf481991ce1","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1269","068542d44b49da8197505c9dd025cc07","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1270","06b88d9fd2b55becf6aab985c2eb7b55","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1271","074c17c5d16ac1facc8304bac0a0c55b","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"species","Coregonus laurettae"
"1272","084ccaf929d2ef44047675389c131e31","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1273","086c7e2e2de4106da172400808b482a6","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus tshawytscha"
"1274","08df12561306e6eaf5c0751244fbdfa8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1275","094cff43d5d0aba6868e5e3bbec7a18f","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1276","099ec23ef5d1d98cb7cde3849e9b485a","Blepsias bilobus","Blepsias","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Blepsias bilobus"
"1277","09d04f0f1dbe1ceaffa12350cd00951b","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1278","09db6d5778ab147ee6618db20095e6a9","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1279","0ac10860a0ad5a605f956c13d0d355b6","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1280","0b9670356d2c070c0e34b288f56aefcf","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1281","0bd19c640b7b2702c163bc45cf21c8a9","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1282","0bef97a2e309fb5af3c48dd48e126e53","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Salmo salar"
"1283","0c4c0a2750a33e5a9fe99bf0bb3f3f03","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1284","0cbcd7705e3ced90c822f2efadd12603","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1285","0ce0596b1c571ba0d095cd614afea1ba","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1286","0ce4f90e1194bf2752d6039cbe7e71de","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Oncorhynchus kisutch"
"1287","0da9336f8560c410d93d026589184087","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1288","0db06bdff0b7d596aab86a8f53e20446","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Cottus cognatus"
"1289","0dba6ab47e01abb3f555611b28362891","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1290","0dc7f41f37ca4fd0768bf86381247020","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1291","0f87445512013d8bc1911001eb134ad7","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1292","0fab9ae68e7409bc3df8ffd2f60c0b86","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1293","0fb8b597155340bb3b98368633af3800","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1294","0fcb2e1e49d740ca08edf290b3cba747","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1295","10254768210bd42836ab5c5db14b4068","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Artedius fenestralis"
"1296","10eb3545ab260722d5422eb0ae93d708","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1297","1108862c287c4b6a16a6eb228323ce12","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1298","1162fd6be354221607183b1680679b47","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.256,98.256,0,"species","Clupea pallasii"
"1299","11c2a957e4ab97e0a47663494e3b954c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,99.419,0.581999999999994,"species","Clupea pallasii"
"1300","1206285cb850b4a69a0d1816520bb09d","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1301","1239b81d94022950ea61c2c6cded8b1a","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1302","1265ea0a1a5a8a3b4520f232f16cbd1c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Clupea pallasii"
"1303","1276e9b90a3dbffee9d9f37818684e30","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1304","1291eb8669528aebb135e38bad9e9682","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1305","12c5431406a3bb1260f5359e68f602b4","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1306","12f4844d423a248bf71f307d38fbb916","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.256,98.256,0,"species","Clupea pallasii"
"1307","13037efe154a7a697f313fb73e88fcbc","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Artedius fenestralis"
"1308","1387a48174625b64c6a7863c786ab783","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1309","13b6efdf164561c7b55b2caee217ad1e","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"1310","13d443bd0878ac7b196dd8b35104c880","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Stichaeus punctatus"
